"Campaign name",Age,Gender,Day,Reach,Impressions,Frequency,"Amount spent (USD)","Attribution setting","Clicks (all)","CTR (all)","Reporting starts","Reporting ends"
"Superior Honda",45-54,unknown,2026-07-09,1,2,2,0,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Boomer - Traffic",55-64,male,2026-07-09,115,480,4.17391304,0.45,"7-day click or 1-day view",3,0.625,2026-07-09,2026-07-09
"Boomer - Traffic",65+,male,2026-07-09,256,1390,5.4296875,2.3,"7-day click or 1-day view",18,1.29496403,2026-07-09,2026-07-09
"Boomer - Traffic",55-64,female,2026-07-09,165,586,3.55151515,0.63,"7-day click or 1-day view",5,0.85324232,2026-07-09,2026-07-09
"Boomer - Traffic",45-54,male,2026-07-09,41,180,4.3902439,0.26,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Boomer - Traffic",65+,female,2026-07-09,692,3935,5.68641618,6.41,"7-day click or 1-day view",23,0.58449809,2026-07-09,2026-07-09
"Boomer - Traffic",35-44,male,2026-07-09,10,24,2.4,0,"7-day click or 1-day view",1,4.16666667,2026-07-09,2026-07-09
"Boomer - Traffic",45-54,female,2026-07-09,48,109,2.27083333,0.18,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Boomer - Traffic",65+,unknown,2026-07-09,7,19,2.71428571,0.04,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Boomer - Traffic",55-64,unknown,2026-07-09,4,9,2.25,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Boomer - Traffic",35-44,female,2026-07-09,12,79,6.58333333,0.11,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Boomer - Traffic",45-54,unknown,2026-07-09,1,1,1,0,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"No Name Nutrition",18-24,male,2026-07-09,4,4,1,0.03,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Superior Honda",18-24,female,2026-07-09,4,4,1,0.01,"7-day click or 1-day view",1,25,2026-07-09,2026-07-09
Cubbys,45-54,unknown,2026-07-09,1,1,1,0,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Catholic Cemeteries 2026",35-44,female,2026-07-09,78,80,1.02564103,0.5,"7-day click or 1-day view",1,1.25,2026-07-09,2026-07-09
"Jill of all Trades",65+,unknown,2026-07-09,1,1,1,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Catholic Cemeteries 2026",45-54,male,2026-07-09,74,77,1.04054054,0.29,"7-day click or 1-day view",1,1.2987013,2026-07-09,2026-07-09
"Catholic Cemeteries 2026",18-24,unknown,2026-07-09,8,8,1,0.03,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Catholic Cemeteries 2026",65+,unknown,2026-07-09,1,1,1,0.02,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Jill of all Trades",45-54,female,2026-07-09,14,14,1,0.14,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Jill of all Trades",45-54,male,2026-07-09,10,13,1.3,0.11,"7-day click or 1-day view",1,7.69230769,2026-07-09,2026-07-09
"Jill of all Trades",35-44,female,2026-07-09,19,19,1,0.13,"7-day click or 1-day view",1,5.26315789,2026-07-09,2026-07-09
"Jill of all Trades",55-64,female,2026-07-09,30,32,1.06666667,0.39,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Jill of all Trades",65+,male,2026-07-09,110,122,1.10909091,2.68,"7-day click or 1-day view",1,0.81967213,2026-07-09,2026-07-09
"Jill of all Trades",65+,female,2026-07-09,257,294,1.14396887,6.75,"7-day click or 1-day view",4,1.36054422,2026-07-09,2026-07-09
"Jill of all Trades",55-64,male,2026-07-09,16,17,1.0625,0.26,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Jill of all Trades",35-44,male,2026-07-09,18,18,1,0.12,"7-day click or 1-day view",1,5.55555556,2026-07-09,2026-07-09
Cubbys,55-64,unknown,2026-07-09,3,4,1.33333333,0,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
Cubbys,18-24,male,2026-07-09,39,90,2.30769231,0.17,"7-day click or 1-day view",3,3.33333333,2026-07-09,2026-07-09
Cubbys,35-44,unknown,2026-07-09,1,1,1,0,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
Cubbys,65+,unknown,2026-07-09,5,6,1.2,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
Cubbys,18-24,female,2026-07-09,46,191,4.15217391,0.05,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
Cubbys,25-34,male,2026-07-09,78,305,3.91025641,0.27,"7-day click or 1-day view",3,0.98360656,2026-07-09,2026-07-09
Cubbys,45-54,male,2026-07-09,105,206,1.96190476,0.5,"7-day click or 1-day view",4,1.94174757,2026-07-09,2026-07-09
Cubbys,65+,male,2026-07-09,298,961,3.22483221,1.38,"7-day click or 1-day view",15,1.56087409,2026-07-09,2026-07-09
Cubbys,65+,female,2026-07-09,757,3278,4.33025099,2.22,"7-day click or 1-day view",48,1.4643075,2026-07-09,2026-07-09
Cubbys,55-64,male,2026-07-09,176,489,2.77840909,0.61,"7-day click or 1-day view",2,0.40899796,2026-07-09,2026-07-09
Cubbys,45-54,female,2026-07-09,133,597,4.4887218,0.32,"7-day click or 1-day view",5,0.83752094,2026-07-09,2026-07-09
Cubbys,35-44,female,2026-07-09,104,315,3.02884615,0.14,"7-day click or 1-day view",3,0.95238095,2026-07-09,2026-07-09
Cubbys,55-64,female,2026-07-09,234,771,3.29487179,0.59,"7-day click or 1-day view",2,0.25940337,2026-07-09,2026-07-09
Cubbys,25-34,female,2026-07-09,99,330,3.33333333,0.22,"7-day click or 1-day view",3,0.90909091,2026-07-09,2026-07-09
"Gorat's Steakhouse",55-64,unknown,2026-07-09,1,1,1,0.02,"7-day click or 1-day view",1,100,2026-07-09,2026-07-09
"Great Plains State Bank",55-64,unknown,2026-07-09,1,4,4,0.1,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"No Name Nutrition",35-44,unknown,2026-07-09,6,6,1,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Cubby's Bennington",35-44,male,2026-07-09,178,190,1.06741573,1.22,"7-day click or 1-day view",4,2.10526316,2026-07-09,2026-07-09
"Square Donut",18-24,female,2026-07-09,128,145,1.1328125,0.77,"7-day click or 1-day view",5,3.44827586,2026-07-09,2026-07-09
"Square Donut",65+,unknown,2026-07-09,6,7,1.16666667,0.02,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Square Donut",18-24,unknown,2026-07-09,2,2,1,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Square Donut",45-54,unknown,2026-07-09,2,2,1,0,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Cubby's Bennington",35-44,unknown,2026-07-09,2,2,1,0.02,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Cubby's Bennington",18-24,female,2026-07-09,11,11,1,0.09,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Cubby's Bennington",25-34,unknown,2026-07-09,4,4,1,0.05,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Cubby's Bennington",65+,female,2026-07-09,500,594,1.188,6.95,"7-day click or 1-day view",32,5.38720539,2026-07-09,2026-07-09
"Cubby's Bennington",25-34,female,2026-07-09,50,51,1.02,0.53,"7-day click or 1-day view",2,3.92156863,2026-07-09,2026-07-09
"Cubby's Bennington",55-64,male,2026-07-09,284,350,1.23239437,2.31,"7-day click or 1-day view",8,2.28571429,2026-07-09,2026-07-09
"Cubby's Bennington",55-64,female,2026-07-09,162,188,1.16049383,1.59,"7-day click or 1-day view",5,2.65957447,2026-07-09,2026-07-09
"Cubby's Bennington",45-54,male,2026-07-09,217,235,1.08294931,1.61,"7-day click or 1-day view",8,3.40425532,2026-07-09,2026-07-09
"Square Donut",35-44,female,2026-07-09,207,220,1.06280193,1.37,"7-day click or 1-day view",8,3.63636364,2026-07-09,2026-07-09
"Cubby's Bennington",25-34,male,2026-07-09,150,160,1.06666667,1.05,"7-day click or 1-day view",3,1.875,2026-07-09,2026-07-09
"Cubby's Bennington",18-24,male,2026-07-09,38,42,1.10526316,0.28,"7-day click or 1-day view",2,4.76190476,2026-07-09,2026-07-09
"Cubby's Bennington",45-54,female,2026-07-09,86,92,1.06976744,0.89,"7-day click or 1-day view",1,1.08695652,2026-07-09,2026-07-09
"Cubby's Bennington",65+,male,2026-07-09,543,664,1.2228361,6.03,"7-day click or 1-day view",22,3.31325301,2026-07-09,2026-07-09
"Cubby's Bennington",35-44,female,2026-07-09,58,61,1.05172414,0.38,"7-day click or 1-day view",1,1.63934426,2026-07-09,2026-07-09
"Cubby's Bennington",55-64,unknown,2026-07-09,6,8,1.33333333,0.03,"7-day click or 1-day view",4,50,2026-07-09,2026-07-09
"Cubby's Bennington",65+,unknown,2026-07-09,6,6,1,0.05,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Cubby's Bennington",45-54,unknown,2026-07-09,1,1,1,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Three River Health Department - Cancer",55-64,unknown,2026-07-09,2,2,1,0.02,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Three River Health Department - Cancer",45-54,male,2026-07-09,125,176,1.408,1.62,"7-day click or 1-day view",3,1.70454545,2026-07-09,2026-07-09
"Three River Health Department - Cancer",65+,female,2026-07-09,375,486,1.296,5.73,"7-day click or 1-day view",17,3.49794239,2026-07-09,2026-07-09
"Square Donut",18-24,male,2026-07-09,74,78,1.05405405,0.44,"7-day click or 1-day view",3,3.84615385,2026-07-09,2026-07-09
"Square Donut",25-34,male,2026-07-09,120,137,1.14166667,0.97,"7-day click or 1-day view",8,5.83941606,2026-07-09,2026-07-09
"Three River Health Department - Cancer",65+,male,2026-07-09,138,172,1.24637681,1.61,"7-day click or 1-day view",4,2.3255814,2026-07-09,2026-07-09
"Great Plains State Bank",25-34,male,2026-07-09,64,150,2.34375,0.98,"7-day click or 1-day view",2,1.33333333,2026-07-09,2026-07-09
"No Name Nutrition",18-24,female,2026-07-09,6,6,1,0.04,"7-day click or 1-day view",1,16.66666667,2026-07-09,2026-07-09
"Great Plains State Bank",65+,unknown,2026-07-09,2,3,1.5,0.11,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Great Plains State Bank",45-54,unknown,2026-07-09,1,4,4,0.02,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Great Plains State Bank",35-44,female,2026-07-09,42,96,2.28571429,1.03,"7-day click or 1-day view",2,2.08333333,2026-07-09,2026-07-09
"Great Plains State Bank",65+,male,2026-07-09,57,172,3.01754386,3.5,"7-day click or 1-day view",9,5.23255814,2026-07-09,2026-07-09
"Great Plains State Bank",35-44,male,2026-07-09,61,134,2.19672131,1,"7-day click or 1-day view",3,2.23880597,2026-07-09,2026-07-09
"Great Plains State Bank",45-54,male,2026-07-09,42,114,2.71428571,0.79,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Great Plains State Bank",65+,female,2026-07-09,84,235,2.79761905,4.52,"7-day click or 1-day view",4,1.70212766,2026-07-09,2026-07-09
"Great Plains State Bank",18-24,female,2026-07-09,19,41,2.15789474,0.35,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Great Plains State Bank",25-34,female,2026-07-09,69,145,2.10144928,1.12,"7-day click or 1-day view",2,1.37931034,2026-07-09,2026-07-09
"Great Plains State Bank",18-24,male,2026-07-09,33,94,2.84848485,0.87,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Great Plains State Bank",45-54,female,2026-07-09,44,72,1.63636364,0.56,"7-day click or 1-day view",2,2.77777778,2026-07-09,2026-07-09
"Square Donut",45-54,female,2026-07-09,215,229,1.06511628,1.54,"7-day click or 1-day view",15,6.55021834,2026-07-09,2026-07-09
"Great Plains State Bank",55-64,female,2026-07-09,56,148,2.64285714,1.52,"7-day click or 1-day view",4,2.7027027,2026-07-09,2026-07-09
"Great Plains State Bank",55-64,male,2026-07-09,50,106,2.12,1.63,"7-day click or 1-day view",2,1.88679245,2026-07-09,2026-07-09
"Great Plains State Bank",25-34,unknown,2026-07-09,1,5,5,0.07,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Square Donut",25-34,unknown,2026-07-09,1,1,1,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Square Donut",55-64,unknown,2026-07-09,7,7,1,0.02,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Square Donut",35-44,unknown,2026-07-09,2,2,1,0.02,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Square Donut",45-54,male,2026-07-09,107,118,1.10280374,0.7,"7-day click or 1-day view",3,2.54237288,2026-07-09,2026-07-09
"Square Donut",35-44,male,2026-07-09,109,116,1.06422018,0.44,"7-day click or 1-day view",1,0.86206897,2026-07-09,2026-07-09
"Square Donut",55-64,female,2026-07-09,334,350,1.04790419,2.14,"7-day click or 1-day view",23,6.57142857,2026-07-09,2026-07-09
"Square Donut",25-34,female,2026-07-09,223,242,1.08520179,1.66,"7-day click or 1-day view",6,2.47933884,2026-07-09,2026-07-09
"Square Donut",65+,female,2026-07-09,682,741,1.08651026,6.19,"7-day click or 1-day view",42,5.66801619,2026-07-09,2026-07-09
"Square Donut",65+,male,2026-07-09,241,272,1.12863071,2.31,"7-day click or 1-day view",13,4.77941176,2026-07-09,2026-07-09
"Three River Health Department - Cancer",55-64,female,2026-07-09,224,273,1.21875,3.05,"7-day click or 1-day view",11,4.02930403,2026-07-09,2026-07-09
"Square Donut",55-64,male,2026-07-09,148,162,1.09459459,0.76,"7-day click or 1-day view",7,4.32098765,2026-07-09,2026-07-09
"Three River Health Department - Cancer",45-54,female,2026-07-09,253,315,1.24505929,3.24,"7-day click or 1-day view",8,2.53968254,2026-07-09,2026-07-09
"No Name Nutrition",55-64,unknown,2026-07-09,4,5,1.25,0.04,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Godfather’s N 30th",55-64,unknown,2026-07-09,6,8,1.33333333,0.03,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Godfather’s N 30th",65+,unknown,2026-07-09,4,6,1.5,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Godfather’s N 30th",45-54,unknown,2026-07-09,4,4,1,0.03,"7-day click or 1-day view",1,25,2026-07-09,2026-07-09
"Godfather’s N 30th",35-44,unknown,2026-07-09,2,2,1,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Mangelsens 2026",25-34,unknown,2026-07-09,4,4,1,0.04,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Mangelsens 2026",18-24,female,2026-07-09,37,44,1.18918919,0.43,"7-day click or 1-day view",1,2.27272727,2026-07-09,2026-07-09
"Mangelsens 2026",18-24,male,2026-07-09,31,34,1.09677419,0.28,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Mangelsens 2026",35-44,male,2026-07-09,457,538,1.17724289,3.4,"7-day click or 1-day view",11,2.04460967,2026-07-09,2026-07-09
"Mangelsens 2026",35-44,female,2026-07-09,313,344,1.09904153,2.51,"7-day click or 1-day view",8,2.3255814,2026-07-09,2026-07-09
"Mangelsens 2026",25-34,male,2026-07-09,498,602,1.20883534,4.26,"7-day click or 1-day view",11,1.82724252,2026-07-09,2026-07-09
"Mangelsens 2026",25-34,female,2026-07-09,407,444,1.09090909,4,"7-day click or 1-day view",16,3.6036036,2026-07-09,2026-07-09
"No Name Nutrition",45-54,unknown,2026-07-09,1,1,1,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Godfather’s N 30th",35-44,female,2026-07-09,61,63,1.03278689,0.4,"7-day click or 1-day view",2,3.17460317,2026-07-09,2026-07-09
"No Name Nutrition",65+,unknown,2026-07-09,16,17,1.0625,0.03,"7-day click or 1-day view",1,5.88235294,2026-07-09,2026-07-09
"No Name Nutrition",35-44,female,2026-07-09,132,146,1.10606061,0.73,"7-day click or 1-day view",7,4.79452055,2026-07-09,2026-07-09
"No Name Nutrition",25-34,female,2026-07-09,49,61,1.24489796,0.27,"7-day click or 1-day view",4,6.55737705,2026-07-09,2026-07-09
"No Name Nutrition",35-44,male,2026-07-09,110,120,1.09090909,0.46,"7-day click or 1-day view",3,2.5,2026-07-09,2026-07-09
"No Name Nutrition",55-64,male,2026-07-09,310,357,1.1516129,1.34,"7-day click or 1-day view",12,3.36134454,2026-07-09,2026-07-09
"No Name Nutrition",65+,female,2026-07-09,840,971,1.15595238,6.34,"7-day click or 1-day view",67,6.90010299,2026-07-09,2026-07-09
"No Name Nutrition",45-54,female,2026-07-09,281,308,1.09608541,1.5,"7-day click or 1-day view",15,4.87012987,2026-07-09,2026-07-09
"No Name Nutrition",55-64,female,2026-07-09,530,609,1.1490566,3.37,"7-day click or 1-day view",51,8.37438424,2026-07-09,2026-07-09
"No Name Nutrition",65+,male,2026-07-09,548,625,1.14051095,2.26,"7-day click or 1-day view",24,3.84,2026-07-09,2026-07-09
"No Name Nutrition",25-34,male,2026-07-09,35,40,1.14285714,0.21,"7-day click or 1-day view",2,5,2026-07-09,2026-07-09
"Three River Health Department - Cancer",35-44,female,2026-07-09,249,347,1.3935743,2.63,"7-day click or 1-day view",6,1.72910663,2026-07-09,2026-07-09
"No Name Nutrition",45-54,male,2026-07-09,195,207,1.06153846,0.63,"7-day click or 1-day view",6,2.89855072,2026-07-09,2026-07-09
"Godfather’s N 30th",18-24,male,2026-07-09,32,35,1.09375,0.21,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Mangelsens 2026",35-44,unknown,2026-07-09,6,6,1,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Godfather’s N 30th",25-34,male,2026-07-09,87,93,1.06896552,0.44,"7-day click or 1-day view",5,5.37634409,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",25-34,female,2026-07-09,181,190,1.04972376,1.02,"7-day click or 1-day view",2,1.05263158,2026-07-09,2026-07-09
"Three River Health Department - Cancer",35-44,male,2026-07-09,197,254,1.2893401,2.38,"7-day click or 1-day view",4,1.57480315,2026-07-09,2026-07-09
"Three River Health Department - Cancer",45-54,unknown,2026-07-09,1,1,1,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Three River Health Department - Cancer",65+,unknown,2026-07-09,4,4,1,0.03,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",35-44,unknown,2026-07-09,4,4,1,0.03,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",18-24,unknown,2026-07-09,21,21,1,0.09,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",45-54,male,2026-07-09,226,243,1.07522124,1.81,"7-day click or 1-day view",5,2.05761317,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",25-34,male,2026-07-09,658,686,1.04255319,3.95,"7-day click or 1-day view",14,2.04081633,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",45-54,female,2026-07-09,123,133,1.08130081,1.01,"7-day click or 1-day view",7,5.26315789,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",35-44,female,2026-07-09,96,100,1.04166667,0.63,"7-day click or 1-day view",1,1,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",18-24,female,2026-07-09,213,221,1.03755869,1.23,"7-day click or 1-day view",2,0.90497738,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",35-44,male,2026-07-09,291,309,1.06185567,1.92,"7-day click or 1-day view",8,2.58899676,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",18-24,male,2026-07-09,838,914,1.09069212,5.17,"7-day click or 1-day view",19,2.07877462,2026-07-09,2026-07-09
"Three River Health Department - Cancer",55-64,male,2026-07-09,129,168,1.30232558,1.18,"7-day click or 1-day view",3,1.78571429,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",25-34,unknown,2026-07-09,9,9,1,0.06,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Godfather’s N 30th",25-34,unknown,2026-07-09,1,1,1,0.01,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Godfather’s N 30th",18-24,female,2026-07-09,7,7,1,0.02,"7-day click or 1-day view",1,14.28571429,2026-07-09,2026-07-09
"Godfather’s N 30th",25-34,female,2026-07-09,31,35,1.12903226,0.19,"7-day click or 1-day view",2,5.71428571,2026-07-09,2026-07-09
"Godfather’s N 30th",65+,male,2026-07-09,453,539,1.18984547,3.34,"7-day click or 1-day view",32,5.93692022,2026-07-09,2026-07-09
"Godfather’s N 30th",65+,female,2026-07-09,343,390,1.13702624,2.7,"7-day click or 1-day view",26,6.66666667,2026-07-09,2026-07-09
"Godfather’s N 30th",45-54,male,2026-07-09,279,304,1.08960573,1.78,"7-day click or 1-day view",9,2.96052632,2026-07-09,2026-07-09
"Godfather’s N 30th",45-54,female,2026-07-09,111,115,1.03603604,0.73,"7-day click or 1-day view",13,11.30434783,2026-07-09,2026-07-09
"Godfather’s N 30th",55-64,male,2026-07-09,490,543,1.10816327,3.05,"7-day click or 1-day view",33,6.07734807,2026-07-09,2026-07-09
"Godfather’s N 30th",35-44,male,2026-07-09,149,160,1.0738255,0.81,"7-day click or 1-day view",6,3.75,2026-07-09,2026-07-09
"Godfather’s N 30th",55-64,female,2026-07-09,243,259,1.06584362,1.85,"7-day click or 1-day view",16,6.17760618,2026-07-09,2026-07-09
"Godfather’s Pizza - Saddle Creek",45-54,unknown,2026-07-09,1,1,1,0,"7-day click or 1-day view",0,0,2026-07-09,2026-07-09
"Today's Dental - 2026",45-54,female,2026-07-08,305,484,1.58688525,3.89,"7-day click or 1-day view",6,1.23966942,2026-07-08,2026-07-08
"Today's Dental - 2026",65+,female,2026-07-08,575,1263,2.19652174,12.17,"7-day click or 1-day view",23,1.82106097,2026-07-08,2026-07-08
"Today's Dental - 2026",35-44,female,2026-07-08,164,218,1.32926829,1.93,"7-day click or 1-day view",6,2.75229358,2026-07-08,2026-07-08
"Today's Dental - 2026",35-44,male,2026-07-08,186,262,1.40860215,1.79,"7-day click or 1-day view",5,1.90839695,2026-07-08,2026-07-08
"Today's Dental - 2026",25-34,female,2026-07-08,148,194,1.31081081,1.43,"7-day click or 1-day view",1,0.51546392,2026-07-08,2026-07-08
"Today's Dental - 2026",18-24,male,2026-07-08,136,212,1.55882353,1.62,"7-day click or 1-day view",1,0.47169811,2026-07-08,2026-07-08
